dataset,category,run,stroke_count,num_svg_strokes,num_disconnected_strokes,disconnected_stroke_ratio,disconnected_stroke_percentage,num_disconnected_endpoints,disconnected_endpoint_ratio,threshold,samples_per_curve,svg_path
SDXL_semantic,airplane_4,semantic_24_strokes,24,24,15,0.625,62.5,22,0.4583333333333333,10.0,100,SDXL_semantic/airplane_4/semantic_24_strokes/final_svg.svg
SDXL_semantic,airplane_4,semantic_32_strokes,32,32,12,0.375,37.5,14,0.21875,10.0,100,SDXL_semantic/airplane_4/semantic_32_strokes/final_svg.svg
SDXL_semantic,airplane_5,semantic_16_strokes,16,16,11,0.6875,68.75,14,0.4375,10.0,100,SDXL_semantic/airplane_5/semantic_16_strokes/final_svg.svg
SDXL_semantic,airplane_5,semantic_24_strokes,24,24,7,0.2916666666666667,29.166666666666668,8,0.16666666666666666,10.0,100,SDXL_semantic/airplane_5/semantic_24_strokes/final_svg.svg
SDXL_semantic,airplane_5,semantic_32_strokes,32,32,6,0.1875,18.75,6,0.09375,10.0,100,SDXL_semantic/airplane_5/semantic_32_strokes/final_svg.svg
SDXL_semantic,airplane_7,semantic_16_strokes,16,16,8,0.5,50.0,10,0.3125,10.0,100,SDXL_semantic/airplane_7/semantic_16_strokes/final_svg.svg
SDXL_semantic,airplane_7,semantic_24_strokes,24,24,12,0.5,50.0,16,0.3333333333333333,10.0,100,SDXL_semantic/airplane_7/semantic_24_strokes/final_svg.svg
SDXL_semantic,airplane_7,semantic_32_strokes,32,32,15,0.46875,46.875,16,0.25,10.0,100,SDXL_semantic/airplane_7/semantic_32_strokes/final_svg.svg
SDXL_semantic,bicycle_1,semantic_16_strokes,16,16,16,1.0,100.0,24,0.75,10.0,100,SDXL_semantic/bicycle_1/semantic_16_strokes/final_svg.svg
SDXL_semantic,bicycle_1,semantic_24_strokes,24,24,14,0.5833333333333334,58.333333333333336,17,0.3541666666666667,10.0,100,SDXL_semantic/bicycle_1/semantic_24_strokes/final_svg.svg
SDXL_semantic,bicycle_1,semantic_32_strokes,32,32,19,0.59375,59.375,26,0.40625,10.0,100,SDXL_semantic/bicycle_1/semantic_32_strokes/final_svg.svg
SDXL_semantic,bicycle_10,semantic_16_strokes,16,16,11,0.6875,68.75,14,0.4375,10.0,100,SDXL_semantic/bicycle_10/semantic_16_strokes/final_svg.svg
SDXL_semantic,bicycle_10,semantic_24_strokes,24,24,13,0.5416666666666666,54.166666666666664,18,0.375,10.0,100,SDXL_semantic/bicycle_10/semantic_24_strokes/final_svg.svg
SDXL_semantic,bicycle_10,semantic_32_strokes,32,32,15,0.46875,46.875,20,0.3125,10.0,100,SDXL_semantic/bicycle_10/semantic_32_strokes/final_svg.svg
SDXL_semantic,bicycle_2,semantic_16_strokes,16,16,7,0.4375,43.75,9,0.28125,10.0,100,SDXL_semantic/bicycle_2/semantic_16_strokes/final_svg.svg
SDXL_semantic,bicycle_2,semantic_24_strokes,24,24,9,0.375,37.5,11,0.22916666666666666,10.0,100,SDXL_semantic/bicycle_2/semantic_24_strokes/final_svg.svg
SDXL_semantic,bicycle_2,semantic_32_strokes,32,32,11,0.34375,34.375,13,0.203125,10.0,100,SDXL_semantic/bicycle_2/semantic_32_strokes/final_svg.svg
SDXL_semantic,bicycle_4,semantic_16_strokes,16,16,10,0.625,62.5,13,0.40625,10.0,100,SDXL_semantic/bicycle_4/semantic_16_strokes/final_svg.svg
SDXL_semantic,bicycle_4,semantic_24_strokes,24,24,14,0.5833333333333334,58.333333333333336,19,0.3958333333333333,10.0,100,SDXL_semantic/bicycle_4/semantic_24_strokes/final_svg.svg
SDXL_semantic,bicycle_4,semantic_32_strokes,32,32,13,0.40625,40.625,18,0.28125,10.0,100,SDXL_semantic/bicycle_4/semantic_32_strokes/final_svg.svg
SDXL_semantic,bicycle_7,semantic_16_strokes,16,16,6,0.375,37.5,7,0.21875,10.0,100,SDXL_semantic/bicycle_7/semantic_16_strokes/final_svg.svg
SDXL_semantic,bicycle_7,semantic_24_strokes,24,24,5,0.20833333333333334,20.833333333333336,5,0.10416666666666667,10.0,100,SDXL_semantic/bicycle_7/semantic_24_strokes/final_svg.svg
SDXL_semantic,bicycle_7,semantic_32_strokes,32,32,11,0.34375,34.375,14,0.21875,10.0,100,SDXL_semantic/bicycle_7/semantic_32_strokes/final_svg.svg
SDXL_semantic,elephant_0,semantic_16_strokes,16,16,14,0.875,87.5,21,0.65625,10.0,100,SDXL_semantic/elephant_0/semantic_16_strokes/final_svg.svg
SDXL_semantic,elephant_0,semantic_24_strokes,24,24,9,0.375,37.5,13,0.2708333333333333,10.0,100,SDXL_semantic/elephant_0/semantic_24_strokes/final_svg.svg
SDXL_semantic,elephant_0,semantic_32_strokes,32,32,11,0.34375,34.375,12,0.1875,10.0,100,SDXL_semantic/elephant_0/semantic_32_strokes/final_svg.svg
SDXL_semantic,elephant_2,semantic_16_strokes,16,16,9,0.5625,56.25,10,0.3125,10.0,100,SDXL_semantic/elephant_2/semantic_16_strokes/final_svg.svg
SDXL_semantic,elephant_2,semantic_24_strokes,24,24,8,0.3333333333333333,33.33333333333333,9,0.1875,10.0,100,SDXL_semantic/elephant_2/semantic_24_strokes/final_svg.svg
SDXL_semantic,elephant_2,semantic_32_strokes,32,32,12,0.375,37.5,14,0.21875,10.0,100,SDXL_semantic/elephant_2/semantic_32_strokes/final_svg.svg
SDXL_semantic,elephant_3,semantic_16_strokes,16,16,10,0.625,62.5,12,0.375,10.0,100,SDXL_semantic/elephant_3/semantic_16_strokes/final_svg.svg
SDXL_semantic,elephant_3,semantic_24_strokes,24,24,6,0.25,25.0,8,0.16666666666666666,10.0,100,SDXL_semantic/elephant_3/semantic_24_strokes/final_svg.svg
SDXL_semantic,elephant_3,semantic_32_strokes,32,32,7,0.21875,21.875,9,0.140625,10.0,100,SDXL_semantic/elephant_3/semantic_32_strokes/final_svg.svg
SDXL_semantic,elephant_4,semantic_16_strokes,16,16,13,0.8125,81.25,17,0.53125,10.0,100,SDXL_semantic/elephant_4/semantic_16_strokes/final_svg.svg
SDXL_semantic,elephant_4,semantic_24_strokes,24,24,8,0.3333333333333333,33.33333333333333,8,0.16666666666666666,10.0,100,SDXL_semantic/elephant_4/semantic_24_strokes/final_svg.svg
SDXL_semantic,elephant_4,semantic_32_strokes,32,32,12,0.375,37.5,13,0.203125,10.0,100,SDXL_semantic/elephant_4/semantic_32_strokes/final_svg.svg
SDXL_semantic,elephant_5,semantic_16_strokes,16,16,8,0.5,50.0,9,0.28125,10.0,100,SDXL_semantic/elephant_5/semantic_16_strokes/final_svg.svg
SDXL_semantic,elephant_5,semantic_24_strokes,24,24,12,0.5,50.0,13,0.2708333333333333,10.0,100,SDXL_semantic/elephant_5/semantic_24_strokes/final_svg.svg
SDXL_semantic,elephant_5,semantic_32_strokes,32,32,12,0.375,37.5,15,0.234375,10.0,100,SDXL_semantic/elephant_5/semantic_32_strokes/final_svg.svg
SDXL_semantic,fish_10,semantic_16_strokes,16,16,11,0.6875,68.75,13,0.40625,10.0,100,SDXL_semantic/fish_10/semantic_16_strokes/final_svg.svg
SDXL_semantic,fish_10,semantic_24_strokes,24,24,8,0.3333333333333333,33.33333333333333,11,0.22916666666666666,10.0,100,SDXL_semantic/fish_10/semantic_24_strokes/final_svg.svg
SDXL_semantic,fish_10,semantic_32_strokes,32,32,9,0.28125,28.125,11,0.171875,10.0,100,SDXL_semantic/fish_10/semantic_32_strokes/final_svg.svg
SDXL_semantic,fish_12,semantic_16_strokes,16,16,7,0.4375,43.75,8,0.25,10.0,100,SDXL_semantic/fish_12/semantic_16_strokes/final_svg.svg
SDXL_semantic,fish_12,semantic_24_strokes,24,24,17,0.7083333333333334,70.83333333333334,20,0.4166666666666667,10.0,100,SDXL_semantic/fish_12/semantic_24_strokes/final_svg.svg
SDXL_semantic,fish_12,semantic_32_strokes,32,32,15,0.46875,46.875,20,0.3125,10.0,100,SDXL_semantic/fish_12/semantic_32_strokes/final_svg.svg
SDXL_semantic,fish_13,semantic_16_strokes,16,16,8,0.5,50.0,11,0.34375,10.0,100,SDXL_semantic/fish_13/semantic_16_strokes/final_svg.svg
SDXL_semantic,fish_13,semantic_24_strokes,24,24,9,0.375,37.5,11,0.22916666666666666,10.0,100,SDXL_semantic/fish_13/semantic_24_strokes/final_svg.svg
SDXL_semantic,fish_13,semantic_32_strokes,32,32,9,0.28125,28.125,12,0.1875,10.0,100,SDXL_semantic/fish_13/semantic_32_strokes/final_svg.svg
SDXL_semantic,fish_5,semantic_16_strokes,16,16,9,0.5625,56.25,12,0.375,10.0,100,SDXL_semantic/fish_5/semantic_16_strokes/final_svg.svg
SDXL_semantic,fish_5,semantic_24_strokes,24,24,10,0.4166666666666667,41.66666666666667,11,0.22916666666666666,10.0,100,SDXL_semantic/fish_5/semantic_24_strokes/final_svg.svg
SDXL_semantic,fish_5,semantic_32_strokes,32,32,6,0.1875,18.75,7,0.109375,10.0,100,SDXL_semantic/fish_5/semantic_32_strokes/final_svg.svg
SDXL_semantic,fish_9,semantic_16_strokes,16,16,7,0.4375,43.75,9,0.28125,10.0,100,SDXL_semantic/fish_9/semantic_16_strokes/final_svg.svg
SDXL_semantic,fish_9,semantic_24_strokes,24,24,9,0.375,37.5,14,0.2916666666666667,10.0,100,SDXL_semantic/fish_9/semantic_24_strokes/final_svg.svg
SDXL_semantic,fish_9,semantic_32_strokes,32,32,13,0.40625,40.625,18,0.28125,10.0,100,SDXL_semantic/fish_9/semantic_32_strokes/final_svg.svg
SDXL_semantic,flower_0,semantic_16_strokes,16,16,16,1.0,100.0,32,1.0,10.0,100,SDXL_semantic/flower_0/semantic_16_strokes/final_svg.svg
SDXL_semantic,flower_0,semantic_24_strokes,24,24,23,0.9583333333333334,95.83333333333334,41,0.8541666666666666,10.0,100,SDXL_semantic/flower_0/semantic_24_strokes/final_svg.svg
SDXL_semantic,flower_0,semantic_32_strokes,32,32,26,0.8125,81.25,39,0.609375,10.0,100,SDXL_semantic/flower_0/semantic_32_strokes/final_svg.svg
SDXL_semantic,flower_1,semantic_16_strokes,16,16,13,0.8125,81.25,22,0.6875,10.0,100,SDXL_semantic/flower_1/semantic_16_strokes/final_svg.svg
SDXL_semantic,flower_1,semantic_24_strokes,24,24,19,0.7916666666666666,79.16666666666666,30,0.625,10.0,100,SDXL_semantic/flower_1/semantic_24_strokes/final_svg.svg
SDXL_semantic,flower_1,semantic_32_strokes,32,32,26,0.8125,81.25,30,0.46875,10.0,100,SDXL_semantic/flower_1/semantic_32_strokes/final_svg.svg
SDXL_semantic,flower_5,semantic_16_strokes,16,16,15,0.9375,93.75,17,0.53125,10.0,100,SDXL_semantic/flower_5/semantic_16_strokes/final_svg.svg
SDXL_semantic,flower_5,semantic_24_strokes,24,24,13,0.5416666666666666,54.166666666666664,15,0.3125,10.0,100,SDXL_semantic/flower_5/semantic_24_strokes/final_svg.svg
SDXL_semantic,flower_5,semantic_32_strokes,32,32,14,0.4375,43.75,15,0.234375,10.0,100,SDXL_semantic/flower_5/semantic_32_strokes/final_svg.svg
SDXL_semantic,flower_7,semantic_16_strokes,16,16,12,0.75,75.0,19,0.59375,10.0,100,SDXL_semantic/flower_7/semantic_16_strokes/final_svg.svg
SDXL_semantic,flower_7,semantic_24_strokes,24,24,11,0.4583333333333333,45.83333333333333,17,0.3541666666666667,10.0,100,SDXL_semantic/flower_7/semantic_24_strokes/final_svg.svg
SDXL_semantic,flower_7,semantic_32_strokes,32,32,15,0.46875,46.875,17,0.265625,10.0,100,SDXL_semantic/flower_7/semantic_32_strokes/final_svg.svg
SDXL_semantic,flower_9,semantic_16_strokes,16,16,15,0.9375,93.75,26,0.8125,10.0,100,SDXL_semantic/flower_9/semantic_16_strokes/final_svg.svg
SDXL_semantic,flower_9,semantic_24_strokes,24,24,20,0.8333333333333334,83.33333333333334,30,0.625,10.0,100,SDXL_semantic/flower_9/semantic_24_strokes/final_svg.svg
SDXL_semantic,flower_9,semantic_32_strokes,32,32,25,0.78125,78.125,33,0.515625,10.0,100,SDXL_semantic/flower_9/semantic_32_strokes/final_svg.svg
SDXL_semantic,guitar_0,semantic_16_strokes,16,16,6,0.375,37.5,8,0.25,10.0,100,SDXL_semantic/guitar_0/semantic_16_strokes/final_svg.svg
SDXL_semantic,guitar_0,semantic_24_strokes,24,24,7,0.2916666666666667,29.166666666666668,10,0.20833333333333334,10.0,100,SDXL_semantic/guitar_0/semantic_24_strokes/final_svg.svg
SDXL_semantic,guitar_0,semantic_32_strokes,32,32,4,0.125,12.5,7,0.109375,10.0,100,SDXL_semantic/guitar_0/semantic_32_strokes/final_svg.svg
SDXL_semantic,guitar_10,semantic_16_strokes,16,16,7,0.4375,43.75,9,0.28125,10.0,100,SDXL_semantic/guitar_10/semantic_16_strokes/final_svg.svg
SDXL_semantic,guitar_10,semantic_24_strokes,24,24,10,0.4166666666666667,41.66666666666667,10,0.20833333333333334,10.0,100,SDXL_semantic/guitar_10/semantic_24_strokes/final_svg.svg
SDXL_semantic,guitar_10,semantic_32_strokes,32,32,3,0.09375,9.375,3,0.046875,10.0,100,SDXL_semantic/guitar_10/semantic_32_strokes/final_svg.svg
SDXL_semantic,guitar_12,semantic_16_strokes,16,16,10,0.625,62.5,14,0.4375,10.0,100,SDXL_semantic/guitar_12/semantic_16_strokes/final_svg.svg
SDXL_semantic,guitar_12,semantic_24_strokes,24,24,15,0.625,62.5,18,0.375,10.0,100,SDXL_semantic/guitar_12/semantic_24_strokes/final_svg.svg
SDXL_semantic,guitar_12,semantic_32_strokes,32,32,15,0.46875,46.875,19,0.296875,10.0,100,SDXL_semantic/guitar_12/semantic_32_strokes/final_svg.svg
SDXL_semantic,guitar_3,semantic_16_strokes,16,16,8,0.5,50.0,10,0.3125,10.0,100,SDXL_semantic/guitar_3/semantic_16_strokes/final_svg.svg
SDXL_semantic,guitar_3,semantic_24_strokes,24,24,2,0.08333333333333333,8.333333333333332,2,0.041666666666666664,10.0,100,SDXL_semantic/guitar_3/semantic_24_strokes/final_svg.svg
SDXL_semantic,guitar_3,semantic_32_strokes,32,32,3,0.09375,9.375,3,0.046875,10.0,100,SDXL_semantic/guitar_3/semantic_32_strokes/final_svg.svg
SDXL_semantic,guitar_7,semantic_16_strokes,16,16,7,0.4375,43.75,7,0.21875,10.0,100,SDXL_semantic/guitar_7/semantic_16_strokes/final_svg.svg
SDXL_semantic,guitar_7,semantic_24_strokes,24,24,7,0.2916666666666667,29.166666666666668,7,0.14583333333333334,10.0,100,SDXL_semantic/guitar_7/semantic_24_strokes/final_svg.svg
SDXL_semantic,guitar_7,semantic_32_strokes,32,32,10,0.3125,31.25,12,0.1875,10.0,100,SDXL_semantic/guitar_7/semantic_32_strokes/final_svg.svg
SDXL_semantic,horse_10,semantic_16_strokes,16,16,13,0.8125,81.25,17,0.53125,10.0,100,SDXL_semantic/horse_10/semantic_16_strokes/final_svg.svg
SDXL_semantic,horse_10,semantic_24_strokes,24,24,11,0.4583333333333333,45.83333333333333,17,0.3541666666666667,10.0,100,SDXL_semantic/horse_10/semantic_24_strokes/final_svg.svg
SDXL_semantic,horse_10,semantic_32_strokes,32,32,9,0.28125,28.125,10,0.15625,10.0,100,SDXL_semantic/horse_10/semantic_32_strokes/final_svg.svg
SDXL_semantic,horse_14,semantic_16_strokes,16,16,9,0.5625,56.25,11,0.34375,10.0,100,SDXL_semantic/horse_14/semantic_16_strokes/final_svg.svg
SDXL_semantic,horse_14,semantic_24_strokes,24,24,15,0.625,62.5,21,0.4375,10.0,100,SDXL_semantic/horse_14/semantic_24_strokes/final_svg.svg
SDXL_semantic,horse_14,semantic_32_strokes,32,32,14,0.4375,43.75,15,0.234375,10.0,100,SDXL_semantic/horse_14/semantic_32_strokes/final_svg.svg
SDXL_semantic,horse_3,semantic_16_strokes,16,16,13,0.8125,81.25,16,0.5,10.0,100,SDXL_semantic/horse_3/semantic_16_strokes/final_svg.svg
SDXL_semantic,horse_3,semantic_24_strokes,24,24,11,0.4583333333333333,45.83333333333333,14,0.2916666666666667,10.0,100,SDXL_semantic/horse_3/semantic_24_strokes/final_svg.svg
SDXL_semantic,horse_3,semantic_32_strokes,32,32,10,0.3125,31.25,13,0.203125,10.0,100,SDXL_semantic/horse_3/semantic_32_strokes/final_svg.svg
SDXL_semantic,horse_8,semantic_16_strokes,16,16,13,0.8125,81.25,17,0.53125,10.0,100,SDXL_semantic/horse_8/semantic_16_strokes/final_svg.svg
SDXL_semantic,horse_8,semantic_24_strokes,24,24,14,0.5833333333333334,58.333333333333336,18,0.375,10.0,100,SDXL_semantic/horse_8/semantic_24_strokes/final_svg.svg
SDXL_semantic,horse_8,semantic_32_strokes,32,32,14,0.4375,43.75,18,0.28125,10.0,100,SDXL_semantic/horse_8/semantic_32_strokes/final_svg.svg
SDXL_semantic,horse_9,semantic_16_strokes,16,16,9,0.5625,56.25,12,0.375,10.0,100,SDXL_semantic/horse_9/semantic_16_strokes/final_svg.svg
SDXL_semantic,horse_9,semantic_24_strokes,24,24,4,0.16666666666666666,16.666666666666664,4,0.08333333333333333,10.0,100,SDXL_semantic/horse_9/semantic_24_strokes/final_svg.svg
SDXL_semantic,horse_9,semantic_32_strokes,32,32,8,0.25,25.0,9,0.140625,10.0,100,SDXL_semantic/horse_9/semantic_32_strokes/final_svg.svg
SDXL_semantic,house_15,semantic_16_strokes,16,16,10,0.625,62.5,11,0.34375,10.0,100,SDXL_semantic/house_15/semantic_16_strokes/final_svg.svg
SDXL_semantic,house_15,semantic_24_strokes,24,24,15,0.625,62.5,19,0.3958333333333333,10.0,100,SDXL_semantic/house_15/semantic_24_strokes/final_svg.svg
SDXL_semantic,house_15,semantic_32_strokes,32,32,17,0.53125,53.125,20,0.3125,10.0,100,SDXL_semantic/house_15/semantic_32_strokes/final_svg.svg
SDXL_semantic,house_21,semantic_16_strokes,16,16,9,0.5625,56.25,12,0.375,10.0,100,SDXL_semantic/house_21/semantic_16_strokes/final_svg.svg
SDXL_semantic,house_21,semantic_24_strokes,24,24,6,0.25,25.0,8,0.16666666666666666,10.0,100,SDXL_semantic/house_21/semantic_24_strokes/final_svg.svg
SDXL_semantic,house_21,semantic_32_strokes,32,32,9,0.28125,28.125,10,0.15625,10.0,100,SDXL_semantic/house_21/semantic_32_strokes/final_svg.svg
SDXL_semantic,house_24,semantic_16_strokes,16,16,10,0.625,62.5,12,0.375,10.0,100,SDXL_semantic/house_24/semantic_16_strokes/final_svg.svg
SDXL_semantic,house_24,semantic_24_strokes,24,24,5,0.20833333333333334,20.833333333333336,7,0.14583333333333334,10.0,100,SDXL_semantic/house_24/semantic_24_strokes/final_svg.svg
SDXL_semantic,house_24,semantic_32_strokes,32,32,9,0.28125,28.125,11,0.171875,10.0,100,SDXL_semantic/house_24/semantic_32_strokes/final_svg.svg
SDXL_semantic,house_27,semantic_16_strokes,16,16,12,0.75,75.0,17,0.53125,10.0,100,SDXL_semantic/house_27/semantic_16_strokes/final_svg.svg
SDXL_semantic,house_27,semantic_24_strokes,24,24,12,0.5,50.0,18,0.375,10.0,100,SDXL_semantic/house_27/semantic_24_strokes/final_svg.svg
SDXL_semantic,house_27,semantic_32_strokes,32,32,14,0.4375,43.75,18,0.28125,10.0,100,SDXL_semantic/house_27/semantic_32_strokes/final_svg.svg
SDXL_semantic,house_7,semantic_16_strokes,16,16,10,0.625,62.5,13,0.40625,10.0,100,SDXL_semantic/house_7/semantic_16_strokes/final_svg.svg
SDXL_semantic,house_7,semantic_24_strokes,24,24,11,0.4583333333333333,45.83333333333333,14,0.2916666666666667,10.0,100,SDXL_semantic/house_7/semantic_24_strokes/final_svg.svg
SDXL_semantic,house_7,semantic_32_strokes,32,32,13,0.40625,40.625,17,0.265625,10.0,100,SDXL_semantic/house_7/semantic_32_strokes/final_svg.svg
SDXL_semantic,rabbit_0,semantic_16_strokes,16,16,11,0.6875,68.75,16,0.5,10.0,100,SDXL_semantic/rabbit_0/semantic_16_strokes/final_svg.svg
SDXL_semantic,rabbit_0,semantic_24_strokes,24,24,12,0.5,50.0,18,0.375,10.0,100,SDXL_semantic/rabbit_0/semantic_24_strokes/final_svg.svg
SDXL_semantic,rabbit_0,semantic_32_strokes,32,32,7,0.21875,21.875,9,0.140625,10.0,100,SDXL_semantic/rabbit_0/semantic_32_strokes/final_svg.svg
SDXL_semantic,rabbit_1,semantic_16_strokes,16,16,5,0.3125,31.25,7,0.21875,10.0,100,SDXL_semantic/rabbit_1/semantic_16_strokes/final_svg.svg
SDXL_semantic,rabbit_1,semantic_24_strokes,24,24,5,0.20833333333333334,20.833333333333336,8,0.16666666666666666,10.0,100,SDXL_semantic/rabbit_1/semantic_24_strokes/final_svg.svg
SDXL_semantic,rabbit_1,semantic_32_strokes,32,32,6,0.1875,18.75,8,0.125,10.0,100,SDXL_semantic/rabbit_1/semantic_32_strokes/final_svg.svg
SDXL_semantic,rabbit_2,semantic_16_strokes,16,16,6,0.375,37.5,7,0.21875,10.0,100,SDXL_semantic/rabbit_2/semantic_16_strokes/final_svg.svg
SDXL_semantic,rabbit_2,semantic_24_strokes,24,24,9,0.375,37.5,12,0.25,10.0,100,SDXL_semantic/rabbit_2/semantic_24_strokes/final_svg.svg
SDXL_semantic,rabbit_2,semantic_32_strokes,32,32,7,0.21875,21.875,10,0.15625,10.0,100,SDXL_semantic/rabbit_2/semantic_32_strokes/final_svg.svg
SDXL_semantic,rabbit_4,semantic_16_strokes,16,16,8,0.5,50.0,11,0.34375,10.0,100,SDXL_semantic/rabbit_4/semantic_16_strokes/final_svg.svg
SDXL_semantic,rabbit_4,semantic_24_strokes,24,24,8,0.3333333333333333,33.33333333333333,10,0.20833333333333334,10.0,100,SDXL_semantic/rabbit_4/semantic_24_strokes/final_svg.svg
SDXL_semantic,rabbit_4,semantic_32_strokes,32,32,7,0.21875,21.875,7,0.109375,10.0,100,SDXL_semantic/rabbit_4/semantic_32_strokes/final_svg.svg
SDXL_semantic,rabbit_5,semantic_16_strokes,16,16,11,0.6875,68.75,12,0.375,10.0,100,SDXL_semantic/rabbit_5/semantic_16_strokes/final_svg.svg
SDXL_semantic,rabbit_5,semantic_24_strokes,24,24,10,0.4166666666666667,41.66666666666667,15,0.3125,10.0,100,SDXL_semantic/rabbit_5/semantic_24_strokes/final_svg.svg
SDXL_semantic,rabbit_5,semantic_32_strokes,32,32,9,0.28125,28.125,10,0.15625,10.0,100,SDXL_semantic/rabbit_5/semantic_32_strokes/final_svg.svg
SDXL_semantic,teapot_0,semantic_16_strokes,16,16,8,0.5,50.0,9,0.28125,10.0,100,SDXL_semantic/teapot_0/semantic_16_strokes/final_svg.svg
SDXL_semantic,teapot_0,semantic_24_strokes,24,24,4,0.16666666666666666,16.666666666666664,4,0.08333333333333333,10.0,100,SDXL_semantic/teapot_0/semantic_24_strokes/final_svg.svg
SDXL_semantic,teapot_0,semantic_32_strokes,32,32,3,0.09375,9.375,3,0.046875,10.0,100,SDXL_semantic/teapot_0/semantic_32_strokes/final_svg.svg
SDXL_semantic,teapot_1,semantic_16_strokes,16,16,10,0.625,62.5,12,0.375,10.0,100,SDXL_semantic/teapot_1/semantic_16_strokes/final_svg.svg
SDXL_semantic,teapot_1,semantic_24_strokes,24,24,6,0.25,25.0,6,0.125,10.0,100,SDXL_semantic/teapot_1/semantic_24_strokes/final_svg.svg
SDXL_semantic,teapot_1,semantic_32_strokes,32,32,5,0.15625,15.625,5,0.078125,10.0,100,SDXL_semantic/teapot_1/semantic_32_strokes/final_svg.svg
SDXL_semantic,teapot_2,semantic_16_strokes,16,16,10,0.625,62.5,12,0.375,10.0,100,SDXL_semantic/teapot_2/semantic_16_strokes/final_svg.svg
SDXL_semantic,teapot_2,semantic_24_strokes,24,24,8,0.3333333333333333,33.33333333333333,8,0.16666666666666666,10.0,100,SDXL_semantic/teapot_2/semantic_24_strokes/final_svg.svg
SDXL_semantic,teapot_2,semantic_32_strokes,32,32,10,0.3125,31.25,10,0.15625,10.0,100,SDXL_semantic/teapot_2/semantic_32_strokes/final_svg.svg
SDXL_semantic_overlap,airplane_0,semantic_16_strokes,16,16,7,0.4375,43.75,8,0.25,10.0,100,SDXL_semantic_overlap/airplane_0/semantic_16_strokes/final_svg.svg
SDXL_semantic_overlap,airplane_0,semantic_24_strokes,24,24,9,0.375,37.5,10,0.20833333333333334,10.0,100,SDXL_semantic_overlap/airplane_0/semantic_24_strokes/final_svg.svg
SDXL_semantic_overlap,airplane_0,semantic_32_strokes,32,32,7,0.21875,21.875,8,0.125,10.0,100,SDXL_semantic_overlap/airplane_0/semantic_32_strokes/final_svg.svg
SDXL_semantic_overlap,airplane_3,semantic_16_strokes,16,16,12,0.75,75.0,16,0.5,10.0,100,SDXL_semantic_overlap/airplane_3/semantic_16_strokes/final_svg.svg
SDXL_semantic_overlap,airplane_3,semantic_24_strokes,24,24,17,0.7083333333333334,70.83333333333334,20,0.4166666666666667,10.0,100,SDXL_semantic_overlap/airplane_3/semantic_24_strokes/final_svg.svg
SDXL_semantic_overlap,airplane_3,semantic_32_strokes,32,32,12,0.375,37.5,13,0.203125,10.0,100,SDXL_semantic_overlap/airplane_3/semantic_32_strokes/final_svg.svg
SDXL_semantic_overlap,airplane_4,semantic_16_strokes,16,16,11,0.6875,68.75,14,0.4375,10.0,100,SDXL_semantic_overlap/airplane_4/semantic_16_strokes/final_svg.svg
SDXL_semantic_overlap,airplane_4,semantic_24_strokes,24,24,15,0.625,62.5,19,0.3958333333333333,10.0,100,SDXL_semantic_overlap/airplane_4/semantic_24_strokes/final_svg.svg
SDXL_semantic_overlap,airplane_4,semantic_32_strokes,32,32,14,0.4375,43.75,20,0.3125,10.0,100,SDXL_semantic_overlap/airplane_4/semantic_32_strokes/final_svg.svg
SDXL_semantic_overlap,airplane_5,semantic_16_strokes,16,16,9,0.5625,56.25,12,0.375,10.0,100,SDXL_semantic_overlap/airplane_5/semantic_16_strokes/final_svg.svg
SDXL_semantic_overlap,airplane_5,semantic_24_strokes,24,24,10,0.4166666666666667,41.66666666666667,12,0.25,10.0,100,SDXL_semantic_overlap/airplane_5/semantic_24_strokes/final_svg.svg
SDXL_semantic_overlap,airplane_5,semantic_32_strokes,32,32,9,0.28125,28.125,11,0.171875,10.0,100,SDXL_semantic_overlap/airplane_5/semantic_32_strokes/final_svg.svg
SDXL_semantic_overlap,airplane_7,semantic_16_strokes,16,16,12,0.75,75.0,14,0.4375,10.0,100,SDXL_semantic_overlap/airplane_7/semantic_16_strokes/final_svg.svg
SDXL_semantic_overlap,airplane_7,semantic_24_strokes,24,24,11,0.4583333333333333,45.83333333333333,14,0.2916666666666667,10.0,100,SDXL_semantic_overlap/airplane_7/semantic_24_strokes/final_svg.svg
SDXL_semantic_overlap,airplane_7,semantic_32_strokes,32,32,12,0.375,37.5,15,0.234375,10.0,100,SDXL_semantic_overlap/airplane_7/semantic_32_strokes/final_svg.svg
SDXL_semantic_overlap,bicycle_1,semantic_16_strokes,16,16,14,0.875,87.5,23,0.71875,10.0,100,SDXL_semantic_overlap/bicycle_1/semantic_16_strokes/final_svg.svg
SDXL_semantic_overlap,bicycle_1,semantic_24_strokes,24,24,15,0.625,62.5,24,0.5,10.0,100,SDXL_semantic_overlap/bicycle_1/semantic_24_strokes/final_svg.svg
SDXL_semantic_overlap,bicycle_1,semantic_32_strokes,32,32,12,0.375,37.5,17,0.265625,10.0,100,SDXL_semantic_overlap/bicycle_1/semantic_32_strokes/final_svg.svg
SDXL_semantic_overlap,bicycle_10,semantic_16_strokes,16,16,11,0.6875,68.75,14,0.4375,10.0,100,SDXL_semantic_overlap/bicycle_10/semantic_16_strokes/final_svg.svg
